name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file,file_year,file_path,round,category_round_results,route_1,route_2,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,quali_time_a,quali_time_b,p1_lowzone,p2_lowzone,p3_lowzone,p4_lowzone,boulder_score,boulder_rank,lead_score,lead_rank,comp_date,comp_location,comp_discipline,comp_gender,comp_round,processed_at,scoring_era
Escobar Manuel,VEN,9.0,6.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Gontaryk Yaroslav,UKR,9.0,6.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Sinitcyn Sergei,RUS,9.0,6.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Timofeev Dmitrii,RUS,9.0,6.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Yurko Oleksiy,UKR,9.0,6.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kokorin Stanislav,RUS,15.0,6.800,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Swirk Lukasz,POL,15.0,6.800,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Mawem Bassa,FRA,17.0,6.900,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Zhong Lincai,CHN,17.0,6.900,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Jaelolo Aspar,INA,19.0,7.000,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Barkovskyy Sergiy,UKR,19.0,7.000,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Bokanov Sayat,KAZ,19.0,7.000,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Estevez  Isaac,ECU,22.0,7.100,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Zinchenko Volodymyr,UKR,22.0,7.100,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Kytaiko Andrii,UKR,24.0,7.400,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Moro Guillaume,FRA,24.0,7.400,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Devyaterikov Artyom,KAZ,26.0,7.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Grichting Gian-Luca,SUI,27.0,7.900,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Nieves Josmar,VEN,27.0,7.900,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
LE COUSTER Yoann,FRA,29.0,8.000,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Quinteros Andres,ECU,30.0,8.200,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Komondi Csaba,HUN,31.0,8.500,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Pazmino Andres,ECU,31.0,8.500,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Ghisolfi Stefano,ITA,33.0,8.600,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Cho Seungwoon,KOR,34.0,9.200,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Stewart-Patterson Robert,CAN,34.0,9.200,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Labarge Dominic,USA,36.0,9.300,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Boyd Julian,USA,37.0,9.500,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Andrews-Jubelt Charles,USA,38.0,9.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Tauporn Thomas,GER,38.0,9.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Jankhoteli Giga,GEO,40.0,10.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
PUccio Shane,USA,40.0,10.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Rugens Rolands,LAT,42.0,10.900,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
McColl Sean,CAN,43.0,11.200,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
KIM Hanwool,KOR,44.0,11.800,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Lachat Cédric,SUI,45.0,12.600,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Jubes Angarita Marco Antonio,ESP,46.0,14.000,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Ioannou Denis,CYP,47.0,15.000,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Becan Klemen,SLO,48.0,16.300,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Tagizade Cingiz,AZE,48.0,16.300,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Israfilov Ilham,AZE,50.0,27.500,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Quintana Jaime Hendrik,PER,51.0,30.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Ibadov Babek,AZE,52.0,fall,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Komosinski Jedrzej,POL,52.0,fall,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Maimuratov Amir,KAZ,52.0,fall,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Molchanov Alexey,KAZ,52.0,fall,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,2012-09-12,/api/v1/events/738/result/2,2012-09-12_Paris_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-12_Paris_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2125/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-12,Paris,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Hroza Libor,CZE,1.0,6.46,IFSC Climbing Worldcup (S) - Arco (ITA) 2012,737,2012,Arco,Speed,Men,2012-09-01,/api/v1/events/737/result/2,2012-09-01_Arco_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-01_Arco_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2109/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-01,Arco,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Abdrakhmanov Sergey,RUS,2.0,6.73,IFSC Climbing Worldcup (S) - Arco (ITA) 2012,737,2012,Arco,Speed,Men,2012-09-01,/api/v1/events/737/result/2,2012-09-01_Arco_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-01_Arco_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2109/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-01,Arco,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Sinitcyn Sergei,RUS,3.0,6.9,IFSC Climbing Worldcup (S) - Arco (ITA) 2012,737,2012,Arco,Speed,Men,2012-09-01,/api/v1/events/737/result/2,2012-09-01_Arco_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-01_Arco_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2109/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-01,Arco,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Mawem Bassa,FRA,4.0,6.92,IFSC Climbing Worldcup (S) - Arco (ITA) 2012,737,2012,Arco,Speed,Men,2012-09-01,/api/v1/events/737/result/2,2012-09-01_Arco_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-01_Arco_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2109/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-01,Arco,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
Gontero Leonardo,ITA,5.0,6.93,IFSC Climbing Worldcup (S) - Arco (ITA) 2012,737,2012,Arco,Speed,Men,2012-09-01,/api/v1/events/737/result/2,2012-09-01_Arco_Speed_Men_Qualification.csv,2012,API_Results_Expanded/2012/2012-09-01_Arco_Speed_Men_Qualification.csv,Qualification,/api/v1/category_rounds/2109/results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-01,Arco,Speed,Men,Qualification,2025-08-31 11:48:57.913839,Speed_IFSC_Time_2009-2025
