name,event,year,discipline,gender,round,rank,elo_before,elo_after,elo_change
Wurm Juliane,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2012,Boulder,Women,Qualification,5.0,1703.4993144449804,1706.9734870176753,3.4741725726948887
Puccio Alex,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2012,Boulder,Women,Qualification,9.0,1691.4786776478763,1690.8673232946771,-0.6113543531991454
Stöhr Anna,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2012,Boulder,Women,Semi-Final,1.0,1838.2390997774123,1845.3692074478433,7.130107670431056
Coxsey Shauna,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2012,Boulder,Women,Semi-Final,2.0,1778.230741320378,1785.7941458744187,7.563404554040712
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2012,Boulder,Women,Semi-Final,5.0,1832.7676423727105,1833.4149664412828,0.6473240685723913
Wurm Juliane,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2012,Boulder,Women,Semi-Final,11.0,1706.9734870176753,1702.3554546147568,-4.618032402918447
Puccio Alex,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,2012,Boulder,Women,Semi-Final,16.0,1690.8673232946771,1678.4772682512385,-12.390055043438739
Stöhr Anna,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Final,1.0,1845.3692074478433,1855.9149677420592,10.545760294215796
Coxsey Shauna,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Final,3.0,1785.7941458744187,1786.6762335065227,0.8820876321040179
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Final,4.0,1833.4149664412828,1825.533449302386,-7.8815171388966805
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Qualification,1.0,1825.533449302386,1830.9902441858005,5.456794883414541
Coxsey Shauna,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Qualification,2.0,1786.6762335065227,1791.6413330721086,4.9650995655858
Stöhr Anna,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Qualification,2.0,1855.9149677420592,1859.01646981931,3.101502077250837
Puccio Alex,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Qualification,3.0,1678.4772682512385,1685.611322438016,7.13405418677758
Wurm Juliane,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Qualification,16.0,1702.3554546147568,1692.3504949909834,-10.004959623773386
Stöhr Anna,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Semi-Final,1.0,1859.01646981931,1865.72052205992,6.704052240610024
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Semi-Final,3.0,1830.9902441858005,1835.278126235856,4.2878820500555515
Coxsey Shauna,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Semi-Final,4.0,1791.6413330721086,1795.649341501025,4.008008428916389
Puccio Alex,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2013,Boulder,Women,Semi-Final,7.0,1685.611322438016,1688.912176186212,3.3008537481960785
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Final,1.0,1795.649341501025,1806.6656820077612,11.016340506736231
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Final,4.0,1835.278126235856,1825.5013313807972,-9.77679485505892
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Final,5.0,1723.2130893232124,1712.2976964230386,-10.915392900173948
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Qualification,1.0,1825.5013313807972,1830.7346939318022,5.233362551005015
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Qualification,3.0,1806.6656820077612,1810.2074981776288,3.5418161698675874
Nonaka Miho,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Qualification,4.0,1736.4744573868222,1741.0619416176696,4.58748423084741
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Qualification,5.0,1712.2976964230386,1716.6192304810868,4.321534058048136
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Qualification,5.0,1645.218190312422,1652.096249932872,6.878059620450072
Stöhr Anna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Qualification,11.0,1865.72052205992,1859.027386785332,-6.693135274587962
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Semi-Final,1.0,1716.6192304810868,1728.3554977340455,11.736267252958594
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Semi-Final,4.0,1830.7346939318022,1832.3126786042255,1.5779846724234303
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Semi-Final,6.0,1810.2074981776288,1809.9737327992984,-0.23376537833033212
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Semi-Final,7.0,1652.096249932872,1656.6497440629978,4.553494130125696
Nonaka Miho,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Semi-Final,14.0,1741.0619416176696,1730.0222384666963,-11.039703150973214
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Final,1.0,1809.9737327992984,1819.9304881417786,9.956755342480129
Nonaka Miho,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Final,3.0,1730.0222384666963,1731.427491999794,1.4052535330976146
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Final,6.0,1728.3554977340455,1710.6067187728584,-17.74877896118707
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Qualification,1.0,1819.9304881417786,1824.9952881192232,5.064799977444737
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Qualification,1.0,1710.6067187728584,1718.9296161803538,8.322897407495471
Nonaka Miho,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Qualification,2.0,1731.427491999794,1738.226473342656,6.798981342861811
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Qualification,5.0,1656.6497440629978,1663.6839200409802,7.034175977982295
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Qualification,11.0,1832.3126786042255,1828.8373265254093,-3.4753520788163716
Stöhr Anna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Qualification,22.0,1859.027386785332,1845.607285906705,-13.420100878627014
Nonaka Miho,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Semi-Final,1.0,1738.226473342656,1748.2289301583494,10.002456815693478
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Semi-Final,3.0,1824.9952881192232,1828.5125422092374,3.517254090014174
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Semi-Final,4.0,1718.9296161803538,1724.7274756225672,5.797859442213463
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2017 ,2017,Boulder,Women,Semi-Final,8.0,1663.6839200409802,1665.1920662429663,1.5081462019861331
Nonaka Miho,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Final,1.0,1748.2289301583494,1762.7934756554498,14.564545497100386
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Final,2.0,1724.7274756225672,1734.2123378817455,9.484862259178195
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Final,3.0,1828.8373265254093,1826.8437216828513,-1.993604842557962
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Final,5.0,1665.1920662429663,1658.5716268997699,-6.620439343196528
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Final,6.0,1828.5125422092374,1807.2964002325791,-21.216141976658292
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Qualification,2.0,1826.8437216828513,1830.998786271247,4.155064588395489
Nonaka Miho,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Qualification,2.0,1762.7934756554498,1768.6714170963232,5.87794144087332
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Qualification,5.0,1734.2123378817455,1739.0442122048723,4.831874323126821
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Qualification,6.0,1658.5716268997699,1665.4750255721726,6.903398672402793
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Qualification,8.0,1807.2964002325791,1808.0557968516903,0.7593966191111424
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Semi-Final,1.0,1830.998786271247,1838.2805241183728,7.281737847125964
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Semi-Final,2.0,1739.0442122048723,1748.0620927797925,9.017880574920062
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Semi-Final,3.0,1808.0557968516903,1812.7921744742036,4.736377622513392
Nonaka Miho,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Semi-Final,4.0,1768.6714170963232,1773.1849207335958,4.513503637272625
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Semi-Final,6.0,1665.4750255721726,1670.9567150558032,5.481689483630673
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Final,1.0,1748.0620927797925,1761.919728795755,13.857636015962532
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Final,2.0,1838.2805241183728,1841.5286919086577,3.248167790284835
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Final,3.0,1812.7921744742036,1810.8526341606098,-1.9395403135938734
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Final,4.0,1670.9567150558032,1669.6109454042673,-1.34576965153579
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Qualification,1.0,1761.919728795755,1768.2827905168158,6.363061721060789
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Qualification,2.0,1669.6109454042673,1678.4482369197606,8.837291515493327
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Qualification,2.0,1841.5286919086577,1845.2031355874797,3.674443678822051
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Qualification,7.0,1810.8526341606098,1812.0443384528592,1.1917042922494738
Garnbret Janja,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Semi-Final,1.0,1768.2827905168158,1776.319146121887,8.03635560507101
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Semi-Final,1.0,1845.2031355874797,1850.681156197216,5.478020609736432
Gibert Fanny,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Semi-Final,3.0,1678.4482369197606,1687.583210200289,9.134973280528456
Coxsey Shauna,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Semi-Final,5.0,1812.0443384528592,1812.7261896697808,0.6818512169216262
Stöhr Anna,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Final,1.0,1845.607285906705,1857.0285188095995,11.421232902894475
Coxsey Shauna,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Final,2.0,1812.7261896697808,1819.508749389279,6.782559719498352
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Final,3.0,1850.681156197216,1849.2189761769112,-1.4621800203050177
Puccio Alex,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Final,4.0,1688.912176186212,1689.3384799980035,0.42630381179155163
Wurm Juliane,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Final,5.0,1692.3504949909834,1686.2072323873203,-6.143262603663164
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Qualification,1.0,1849.2189761769112,1854.7521374553232,5.533161278412035
Stöhr Anna,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Qualification,2.0,1857.0285188095995,1861.6574729222175,4.628954112617909
Puccio Alex,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Qualification,4.0,1689.3384799980035,1697.9476370935981,8.609157095594574
Coxsey Shauna,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Qualification,6.0,1819.508749389279,1822.3241461135624,2.8153967242833327
Wurm Juliane,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Qualification,11.0,1686.2072323873203,1690.0086430760743,3.8014106887540504
Gibert Fanny,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Qualification,23.0,1687.583210200289,1682.845602680063,-4.737607520225887
Puccio Alex,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Semi-Final,1.0,1697.9476370935981,1711.4484066787122,13.500769585114034
Coxsey Shauna,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Semi-Final,2.0,1822.3241461135624,1829.183587152891,6.859441039328633
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Semi-Final,3.0,1854.7521374553232,1858.8244875369517,4.072350081628327
Wurm Juliane,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Semi-Final,4.0,1690.0086430760743,1698.8577433244247,8.849100248350336
Stöhr Anna,IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2013,Boulder,Women,Semi-Final,6.0,1861.6574729222175,1860.4928771931973,-1.1645957290201876
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Final,1.0,1858.8244875369517,1865.4482474730748,6.623759936123143
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Final,2.0,1654.7195345242023,1664.4955133888438,9.77597886464142
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Qualification,3.0,1865.4482474730748,1868.029145588882,2.5808981158072273
Wurm Juliane,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Qualification,6.0,1698.8577433244247,1704.2710021788073,5.413258854382647
Stöhr Anna,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Qualification,10.0,1860.4928771931973,1857.1132125096176,-3.379664683579691
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Qualification,14.0,1664.4955133888438,1663.77666468945,-0.7188486993939716
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Semi-Final,3.0,1663.77666468945,1674.0211639977122,10.244499308262325
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Semi-Final,4.0,1868.029145588882,1869.0714245562497,1.0422789673675703
Stöhr Anna,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Semi-Final,8.0,1857.1132125096176,1851.7815399612464,-5.331672548371161
Wurm Juliane,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Semi-Final,13.0,1704.2710021788073,1696.0662516611242,-8.204750517683083
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Final,1.0,1869.0714245562497,1878.10285949882,9.03143494257021
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Final,2.0,1851.7815399612464,1855.2749973958341,3.4934574345878646
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Final,6.0,1674.0211639977122,1660.6943437015639,-13.326820296148206
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Qualification,1.0,1855.2749973958341,1860.585881277721,5.310883881886834
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Qualification,2.0,1878.10285949882,1881.9475000865418,3.8446405877217815
Wurm Juliane,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Qualification,10.0,1696.0662516611242,1698.3766908110733,2.310439149949116
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Qualification,16.0,1660.6943437015639,1658.9610202620029,-1.733323439560905
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Semi-Final,1.0,1860.585881277721,1867.7106983838294,7.1248171061084795
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Semi-Final,2.0,1881.9475000865418,1886.4072329898854,4.459732903343638
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Semi-Final,3.0,1658.9610202620029,1670.264383974653,11.303363712650022
Wurm Juliane,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Semi-Final,7.0,1698.3766908110733,1700.0065938095124,1.6299029984390994
Wurm Juliane,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Final,2.0,1700.0065938095124,1712.6579819414428,12.651388131930407
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Final,3.0,1867.7106983838294,1865.77714485324,-1.933553530589299
Coxsey Shauna,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Final,4.0,1829.183587152891,1822.6939677950268,-6.489619357864295
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Final,6.0,1886.4072329898854,1864.3214431884633,-22.085789801422123
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Qualification,1.0,1864.3214431884633,1866.7378017693616,2.4163585808982697
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Qualification,1.0,1865.77714485324,1868.1724108094456,2.395265956205542
Coxsey Shauna,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Qualification,7.0,1822.6939677950268,1821.5655907116661,-1.1283770833605509
Puccio Alex,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Qualification,7.0,1711.4484066787122,1713.7195571381096,2.271150459397379
Wurm Juliane,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Qualification,11.0,1712.6579819414428,1712.6144088449075,-0.04357309653523628
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Semi-Final,1.0,1868.1724108094456,1873.9166700130702,5.744259203624592
Coxsey Shauna,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Semi-Final,2.0,1821.5655907116661,1827.0629401933886,5.497349481722483
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Semi-Final,3.0,1866.7378017693616,1869.3464953975354,2.608693628173737
Wurm Juliane,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Semi-Final,5.0,1712.6144088449075,1717.0991669976631,4.484758152755559
Puccio Alex,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Semi-Final,8.0,1713.7195571381096,1712.6156173727793,-1.1039397653304281
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Final,1.0,1869.3464953975354,1878.5375668119173,9.191071414381861
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Final,2.0,1873.9166700130702,1876.592246281034,2.675576267963784
Wurm Juliane,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Final,3.0,1717.0991669976631,1720.8517809807229,3.7526139830597236
Puccio Alex,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Qualification,8.0,1712.6156173727793,1717.2789076721015,4.663290299322215
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Qualification,9.0,1878.5375668119173,1877.8322723849183,-0.7052944269989417
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Qualification,11.0,1876.592246281034,1874.651917375161,-1.940328905873108
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Qualification,12.0,1670.264383974653,1673.9424269010085,3.678042926355504
Wurm Juliane,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Qualification,16.0,1720.8517809807229,1720.1329998285134,-0.7187811522093726
Noguchi Akiyo,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Semi-Final,1.0,1877.8322723849183,1884.5257170043926,6.693444619474257
Wurm Juliane,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Semi-Final,3.0,1720.1329998285134,1729.442686183304,9.309686354790466
Stöhr Anna,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Semi-Final,4.0,1874.651917375161,1876.4500796078569,1.7981622326958435
Puccio Alex,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Semi-Final,10.0,1717.2789076721015,1714.9997195071373,-2.279188164964183
Abramchuk Yulia,IFSC Climbing Worldcup (B) - Munich (GER) 2012,2012,Boulder,Women,Semi-Final,14.0,1673.9424269010085,1666.8225648392142,-7.119862061794368
