name,event,year,discipline,gender,round,rank,elo_before,elo_after,elo_change,athlete_comp_sequence,rolling_avg_elo,prev_rank,rank_improvement
Deriabina Valeriia,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,49.0,1500.0,1485.9671079927598,-14.03289200724023,1.0,1485.9671079927598,,
Deshmukh Mayuri,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2016,Boulder,Women,Qualification,35.0,1500.0,1487.6311281709475,-12.368871829052447,1.0,1487.6311281709475,,
Deslandes Lea,IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2008,Boulder,Women,Qualification,29.0,1500.0,1492.1901930014233,-7.809806998576663,1.0,1492.1901930014233,,
Devi Senjam Debala,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2016,Boulder,Women,Qualification,34.0,1500.0,1489.821324696847,-10.1786753031531,1.0,1489.821324696847,,
Devi Senjam Debala,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2017,Boulder,Women,Qualification,36.0,1489.821324696847,1478.4686795468183,-11.352645150028556,2.0,1484.1450021218325,34.0,-2.0
DiGiulian Sasha,IFSC Climbing World Championships  - Arco (ITA) 2011,2011,Boulder,Women,Final,2.0,1500.0,1512.1924685797223,12.19246857972238,1.0,1512.1924685797223,,
DiGiulian Sasha,IFSC Climbing World Championships  - Arco (ITA) 2011,2011,Boulder,Women,Qualification,6.0,1512.1924685797223,1522.8271523817775,10.634683802055088,2.0,1517.5098104807498,2.0,-4.0
DiGiulian Sasha,IFSC Climbing World Championships  - Arco (ITA) 2011,2011,Boulder,Women,Semi-Final,3.0,1522.8271523817775,1535.9835462534306,13.156393871653059,3.0,1523.667722404977,6.0,3.0
DiGiulian Sasha,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Qualification,1.0,1535.9835462534306,1549.8281013192443,13.844555065813752,4.0,1530.2078171335438,3.0,2.0
DiGiulian Sasha,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Semi-Final,15.0,1549.8281013192443,1545.1154339543957,-4.712667364848645,5.0,1533.189340497714,1.0,-14.0
Diana Lotina,IFSC Climbing Worldcup (B) - Munich (GER) 2018 ,2018,Boulder,Women,Qualification,47.0,1500.0,1487.3055633963604,-12.694436603639492,1.0,1487.3055633963604,,
Diana Lotina,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,44.0,1487.3055633963604,1477.2704299645595,-10.035133431800972,2.0,1482.2879966804599,47.0,3.0
Diez Luengo Miriam,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",2022,Boulder,Women,Qualification,71.0,1500.0,1492.4983719951624,-7.501628004837635,1.0,1492.4983719951624,,
Diez Luengo Miriam,IFSC World Cup Prague 2023,2023,Boulder,Women,Qualification,65.0,1492.4983719951624,1481.0270902559846,-11.471281739177781,2.0,1486.7627311255735,71.0,6.0
Dilli Ebru,IFSC Climbing World Championship (B) - Munich (GER) 2014,2014,Boulder,Women,Qualification,32.0,1500.0,1490.6015383817378,-9.39846161826218,1.0,1490.6015383817378,,
Dilli Ebru,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,34.0,1490.6015383817378,1481.2081828026573,-9.393355579080396,2.0,1485.9048605921976,32.0,-2.0
Disyabut Narada,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2017,Boulder,Women,Qualification,33.0,1500.0,1492.2677858530888,-7.732214146911278,1.0,1492.2677858530888,,
Dmitryeva          Elena,IFSC Climbing Worldcup (S+B) - Moscow (RUS) 2008  ,2008,Boulder,Women,Qualification,34.0,1500.0,1488.9177265664616,-11.082273433538282,1.0,1488.9177265664616,,
Dobie Siobhan,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,79.0,1500.0,1484.3237004921182,-15.676299507881886,1.0,1484.3237004921182,,
Dobie Siobhan,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2022,Boulder,Women,Qualification,57.0,1484.3237004921182,1469.5950780240516,-14.728622468066437,2.0,1476.959389258085,79.0,22.0
Dorey Alyrene,IFSC Climbing Worldcup (B) - Vail (USA) 2008,2008,Boulder,Women,Qualification,28.0,1500.0,1493.1949737411358,-6.8050262588642285,1.0,1493.1949737411358,,
Douady Luce,IFSC Climbing World Championships - Hachioji (JPN) 2019,2019,Boulder,Women,Qualification,7.0,1500.0,1512.0552904329363,12.055290432936207,1.0,1512.0552904329363,,
Douady Luce,IFSC Climbing World Championships - Hachioji (JPN) 2019,2019,Boulder,Women,Semi-Final,20.0,1512.0552904329363,1497.6962418822577,-14.359048550678594,2.0,1504.875766157597,7.0,-13.0
Douady Luce,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Final,5.0,1497.6962418822577,1498.383083197859,0.6868413156012361,3.0,1502.711538504351,20.0,15.0
Douady Luce,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Qualification,2.0,1498.383083197859,1514.9387127983193,16.555629600460506,4.0,1505.768332077843,5.0,3.0
Douady Luce,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,2019,Boulder,Women,Semi-Final,5.0,1514.9387127983193,1529.181143041407,14.242430243087657,5.0,1510.4508942705559,2.0,-3.0
Doumont Heloïse,IFSC Climbing World Championships - Innsbruck (AUT) 2018,2018,Boulder,Women,Qualification,44.0,1500.0,1491.1348287925405,-8.865171207459497,1.0,1491.1348287925405,,
Doumont Heloïse,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018 ,2018,Boulder,Women,Qualification,38.0,1491.1348287925405,1484.1308262686557,-7.004002523884836,2.0,1487.6328275305982,44.0,6.0
Doumont Heloïse,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018 ",2018,Boulder,Women,Qualification,47.0,1481.0110980017103,1469.1167667257848,-11.894331275925405,5.0,1482.453443125196,38.0,-9.0
Doumont Heloïse,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,2019,Boulder,Women,Qualification,24.0,1484.1308262686557,1486.8736958372888,2.7428695686330236,3.0,1487.3797836328283,47.0,23.0
Doumont Heloïse,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2019,Boulder,Women,Qualification,32.0,1486.8736958372888,1481.0110980017103,-5.862597835578479,4.0,1485.7876122250489,24.0,-8.0
Doumont Heloïse,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019 ",2019,Boulder,Women,Qualification,34.0,1469.1167667257848,1464.4239032968787,-4.69286342890608,6.0,1477.1112580260638,32.0,-2.0
Doumont Heloïse,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",2019,Boulder,Women,Qualification,26.0,1464.4239032968787,1463.650086394339,-0.7738169025395965,7.0,1473.0151100512003,34.0,8.0
Drager Kelly,IFSC Climbing World Championship - Paris (FRA) 2012,2012,Boulder,Women,Qualification,27.0,1500.0,1490.3122690774005,-9.687730922599574,1.0,1490.3122690774005,,
Drager Kelly,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,2013,Boulder,Women,Qualification,23.0,1490.3122690774005,1486.9819658446775,-3.3303032327230255,2.0,1488.647117461039,27.0,4.0
Dreamer Maya,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",2021,Boulder,Women,Qualification,55.0,1500.0,1494.1726774344538,-5.827322565546086,1.0,1494.1726774344538,,
Dreamer Maya,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,2021,Boulder,Women,Qualification,61.0,1490.2709068810746,1479.0329450033869,-11.237961877687558,3.0,1487.8255097729718,55.0,-6.0
Dreamer Maya,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",2021,Boulder,Women,Qualification,25.0,1473.5101178656814,1482.068917023896,8.558799158214438,5.0,1483.8111128416986,61.0,36.0
Dreamer Maya,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2022,Boulder,Women,Qualification,51.0,1494.1726774344538,1490.2709068810746,-3.9017705533793343,2.0,1492.2217921577642,25.0,-26.0
Dreamer Maya,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,2022,Boulder,Women,Qualification,59.0,1479.0329450033869,1473.5101178656814,-5.522827137705456,4.0,1484.246661796149,51.0,-8.0
Dreamer Maya,IFSC World Championships Bern 2023,2023,Boulder,Women,Qualification,47.0,1482.068917023896,1486.2336021708397,4.16468514694384,6.0,1482.2232977889757,59.0,12.0
Dreamer Maya,IFSC World Cup Brixen 2023,2023,Boulder,Women,Qualification,53.0,1486.2336021708397,1482.743744684532,-3.4898574863076988,7.0,1480.7178653496671,47.0,-6.0
Dreamer Maya,IFSC World Cup Innsbruck 2023,2023,Boulder,Women,Qualification,41.0,1482.743744684532,1486.9221012523394,4.1783565678074455,8.0,1482.2956965994576,53.0,12.0
Dreamer Maya,IFSC World Cup Keqiao 2024,2024,Boulder,Women,Qualification,25.0,1486.9221012523394,1492.5078617295517,5.585760477212357,9.0,1486.0952453722316,41.0,16.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,2009,Boulder,Women,Final,6.0,1497.267122285944,1484.8510519735848,-12.416070312359093,3.0,1496.9234756319672,,
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,2009,Boulder,Women,Qualification,1.0,1484.8510519735848,1500.563371764276,15.71231979069131,4.0,1497.8334496650443,6.0,5.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,2009,Boulder,Women,Semi-Final,5.0,1500.563371764276,1512.1796108341011,11.616239069825038,5.0,1500.7026818988556,1.0,-4.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,2009,Boulder,Women,Qualification,13.0,1534.8380886269854,1536.7604573601468,1.9223687331613444,19.0,1534.5704877317621,5.0,-8.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,2010,Boulder,Women,Qualification,7.0,1507.268036486993,1515.963298236477,8.695261749483864,7.0,1504.1650738590863,13.0,6.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,2010,Boulder,Women,Semi-Final,18.0,1515.963298236477,1506.8519780043835,-9.111320232093458,8.0,1508.565259065246,7.0,-11.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,2010,Boulder,Women,Qualification,19.0,1536.7604573601468,1531.0437771952077,-5.716680164939204,20.0,1535.6168167330866,18.0,-1.0
Dufraisse Alizée,IFSC Climbing World Championships  - Arco (ITA) 2011,2011,Boulder,Women,Qualification,9.0,1500.0,1508.6522526363724,8.652252636372506,1.0,1508.6522526363724,19.0,10.0
Dufraisse Alizée,IFSC Climbing World Championships  - Arco (ITA) 2011,2011,Boulder,Women,Semi-Final,18.0,1508.6522526363724,1497.267122285944,-11.385130350428327,2.0,1502.9596874611582,9.0,-9.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,2011,Boulder,Women,Qualification,29.0,1512.1796108341011,1507.268036486993,-4.911574347108181,6.0,1500.4258386689798,18.0,-11.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,2011,Boulder,Women,Qualification,11.0,1516.3356436424917,1525.1101961805532,8.774552538061558,11.0,1515.2470497866111,29.0,18.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,2011,Boulder,Women,Semi-Final,16.0,1525.1101961805532,1518.8469096965703,-6.2632864839829265,12.0,1515.8237720786299,11.0,-5.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Qualification,7.0,1515.6084811496169,1525.8121321885849,10.203651038968035,15.0,1522.2152392535643,16.0,9.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,2011,Boulder,Women,Semi-Final,8.0,1525.8121321885849,1532.481479801367,6.669347612782161,16.0,1523.689495977727,7.0,-1.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Qualification,6.0,1532.481479801367,1542.9602806817263,10.478800880359303,17.0,1528.5121701747582,8.0,2.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,2011,Boulder,Women,Semi-Final,18.0,1542.9602806817263,1534.8380886269854,-8.122192054740891,18.0,1530.340092489656,6.0,-12.0
Dufraisse Alizée,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Qualification,12.0,1530.2541143925043,1540.1043682557088,9.850253863204472,22.0,1534.6001611661106,18.0,6.0
Dufraisse Alizée,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",2011,Boulder,Women,Semi-Final,7.0,1540.1043682557088,1551.5506955788899,11.446327323181132,23.0,1537.9426825564915,12.0,5.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2016,Boulder,Women,Qualification,13.0,1506.8519780043835,1511.9741328691505,5.12215486476705,9.0,1510.847411286221,7.0,-6.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Kazo (JPN) 2016,2016,Boulder,Women,Qualification,11.0,1511.9741328691505,1516.3356436424917,4.361510773341157,10.0,1511.6786178478992,13.0,2.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Qualification,10.0,1518.8469096965703,1525.6984770524969,6.851567355926548,13.0,1519.5930718882526,11.0,1.0
Dufraisse Alizée,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Semi-Final,18.0,1525.6984770524969,1515.6084811496169,-10.089995902880025,14.0,1520.3199415443457,10.0,-8.0
Dufraisse Alizée,"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2016,Boulder,Women,Qualification,22.0,1531.0437771952077,1530.2541143925043,-0.7896628027032404,21.0,1535.1713436513141,18.0,-4.0
Dularidze Anna,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",2014,Boulder,Women,Qualification,32.0,1500.0,1491.9647444443353,-8.035255555664556,1.0,1491.9647444443353,,
Dunbar Jelisa,IFSC Climbing Worldcup (B) - Munich (GER) 2013,2013,Boulder,Women,Qualification,19.0,1475.5674096229038,1472.7298764920156,-2.8375331308881258,4.0,1481.7666890391702,,
Dunbar Jelisa,IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,2013,Boulder,Women,Qualification,31.0,1471.0545563435464,1460.1757235562343,-10.87883278731215,6.0,1473.2121434982432,19.0,-12.0
Dunbar Jelisa,IFSC Climbing World Championship (B) - Munich (GER) 2014,2014,Boulder,Women,Qualification,30.0,1500.0,1492.2363185652457,-7.763681434754373,1.0,1492.2363185652457,31.0,1.0
Dunbar Jelisa,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,2014,Boulder,Women,Qualification,23.0,1492.2363185652457,1486.5331514765153,-5.70316708873044,2.0,1489.3847350208805,30.0,7.0
Dunbar Jelisa,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,2014,Boulder,Women,Qualification,32.0,1486.5331514765153,1475.5674096229038,-10.965741853611432,3.0,1484.7789598882216,23.0,-9.0
Dunbar Jelisa,IFSC Climbing Worldcup (B) - Munich (GER) 2015,2015,Boulder,Women,Qualification,27.0,1472.7298764920156,1471.0545563435464,-1.6753201484692644,5.0,1479.6242625000455,32.0,5.0
Dupalova Dominika,IFSC Climbing Worldcup (B) - Brno (CZE) 2007,2007,Boulder,Women,Qualification,25.0,1480.5755291469882,1476.253618545203,-4.321910601785146,3.0,1483.976531085509,,
Dupalova Dominika,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,2007,Boulder,Women,Qualification,28.0,1476.253618545203,1467.8271585053108,-8.426460039892248,4.0,1479.9391879404593,25.0,-3.0
Dupalova Dominika,IFSC Climbing World Championship (B) - Munich (GER) 2014,2014,Boulder,Women,Qualification,27.0,1500.0,1495.1004455643351,-4.899554435664939,1.0,1495.1004455643351,28.0,1.0
Dupalova Dominika,IFSC Climbing World Championships - Paris (FRA) 2016,2016,Boulder,Women,Qualification,42.0,1495.1004455643351,1480.5755291469882,-14.524916417346864,2.0,1487.8379873556617,27.0,-15.0
Dupalova Dominika,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2016,Boulder,Women,Qualification,27.0,1467.8271585053108,1461.5346614999378,-6.292497005372978,5.0,1476.258282652355,42.0,15.0
Dupalova Dominika,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2016,2016,Boulder,Women,Qualification,21.0,1461.5346614999378,1458.7568617174784,-2.777799782459402,6.0,1468.9895658829835,27.0,6.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,2008,Boulder,Women,Final,2.0,1503.7624475031525,1518.5677727495918,14.805325246439283,4.0,1508.2335608293815,,
Durif Charlotte,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,2008,Boulder,Women,Qualification,17.0,1518.5677727495918,1521.1912550060833,2.6234822564916604,5.0,1510.825099664722,2.0,-15.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,2008,Boulder,Women,Semi-Final,4.0,1521.1912550060833,1534.5151971128641,13.323942106780727,6.0,1515.4833530206477,17.0,13.0
Durif Charlotte,IFSC Climbing World Championship (B) - Munich (GER) 2014,2014,Boulder,Women,Qualification,7.0,1500.0,1511.223930333235,11.22393033323506,1.0,1511.223930333235,4.0,-3.0
Durif Charlotte,IFSC Climbing World Championship (B) - Munich (GER) 2014,2014,Boulder,Women,Semi-Final,18.0,1511.223930333235,1499.3800927315472,-11.843837601687872,2.0,1505.3020115323911,7.0,-11.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,2014,Boulder,Women,Qualification,5.0,1534.5151971128641,1548.2639032156903,13.748706102826254,7.0,1525.2601151174763,18.0,13.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,2014,Boulder,Women,Semi-Final,17.0,1548.2639032156903,1541.961314234193,-6.302588981497333,8.0,1532.8998884636844,5.0,-12.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Qualification,12.0,1552.7380409140485,1561.8109540697724,9.072913155723867,11.0,1551.2483580425555,17.0,5.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Vail (USA) 2014,2014,Boulder,Women,Semi-Final,17.0,1561.8109540697724,1555.653696386778,-6.157257682994487,12.0,1552.7263166767732,12.0,-5.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,2015,Boulder,Women,Qualification,7.0,1541.961314234193,1551.4675777790742,9.506263544881199,9.0,1539.479849469581,17.0,10.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,2015,Boulder,Women,Semi-Final,13.0,1551.4675777790742,1552.7380409140485,1.2704631349743138,10.0,1545.789206651174,7.0,-6.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Qualification,5.0,1555.653696386778,1566.7546520001606,11.100955613382698,13.0,1557.6849842299666,13.0,8.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Vail (USA) 2015,2015,Boulder,Women,Semi-Final,9.0,1566.7546520001606,1574.2774854743272,7.522833474166659,14.0,1562.2469657690174,5.0,-4.0
Durif Charlotte,IFSC Climbing World Championships - Paris (FRA) 2016,2016,Boulder,Women,Qualification,17.0,1499.3800927315472,1503.7624475031525,4.38235477160543,3.0,1504.7888235226449,9.0,-8.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Qualification,10.0,1574.2774854743272,1583.8055867222001,9.52810124787287,15.0,1568.4604749306477,17.0,7.0
Durif Charlotte,IFSC Climbing Worldcup (B) - Vail (USA) 2016,2016,Boulder,Women,Semi-Final,13.0,1583.8055867222001,1582.331512583492,-1.4740741387082332,16.0,1572.5645866333916,10.0,-3.0
Duron Antonio Iris Pamela,IFSC World Cup Brixen 2023,2023,Boulder,Women,Qualification,77.0,1500.0,1485.7335540077438,-14.266445992256083,1.0,1485.7335540077438,,
Duron Antonio Iris Pamela,IFSC World Cup Innsbruck 2023,2023,Boulder,Women,Qualification,90.0,1485.7335540077438,1472.241738949667,-13.491815058076753,2.0,1478.9876464787053,77.0,-13.0
Duval Marie,IFSC Climbing Worldcup (B) - Erlangen (GER) 2007,2007,Boulder,Women,Qualification,23.0,1500.0,1492.1821690968402,-7.817830903159881,1.0,1492.1821690968402,,
Duval Marie,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2007,2007,Boulder,Women,Qualification,39.0,1478.8525490176348,1465.0574957544948,-13.795053263139977,3.0,1478.6974046229898,23.0,-16.0
Duval Marie,IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,2008,Boulder,Women,Qualification,38.0,1492.1821690968402,1478.8525490176348,-13.329620079205469,2.0,1485.5173590572376,39.0,1.0
Duval Marie,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2008,2008,Boulder,Women,Qualification,32.0,1465.0574957544948,1456.2403442140462,-8.817151540448437,4.0,1473.083139520754,38.0,6.0
Duval Marie,IFSC Climbing Worldcup (B) - Hall (AUT) 2008,2008,Boulder,Women,Qualification,33.0,1456.2403442140462,1455.704783234141,-0.535560979905231,5.0,1469.6074682634312,32.0,-1.0
Duval Marie,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,2009,Boulder,Women,Qualification,23.0,1455.704783234141,1443.6924161842744,-12.0123670498666,6.0,1459.9095176809183,33.0,10.0
Dzhambazova Ina,IFSC Climbing Worldcup (B) - Hall (AUT) 2007,2007,Boulder,Women,Qualification,33.0,1489.0747720269273,1474.9941851866743,-14.080586840253087,2.0,1482.0344786068008,,
Dzhambazova Ina,IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,2007,Boulder,Women,Qualification,24.0,1473.9543485747467,1471.1975839214342,-2.7567646533126418,4.0,1477.3052224274456,33.0,9.0
Dzhambazova Ina,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,2010,Boulder,Women,Qualification,35.0,1500.0,1489.0747720269273,-10.925227973072706,1.0,1489.0747720269273,24.0,-11.0
Dzhambazova Ina,IFSC Climbing Worldcup (B) - Munich (GER) 2010,2010,Boulder,Women,Qualification,24.0,1474.9941851866743,1473.9543485747467,-1.0398366119276075,3.0,1479.3411019294497,35.0,11.0
